dex,pokemon_id,pokemon,base_attack,base_defense,base_stamina,types,fast_moves,charged_moves,elite_moves,legacy_moves,buddy_distance,third_move_cost,released,family_id,evolutions,parent,tags
142,aerodactyl_mega,Aerodactyl (Mega),292,210,190,"['rock', 'flying']","['BITE', 'STEEL_WING', 'ROCK_THROW']","['ANCIENT_POWER', 'HYPER_BEAM', 'IRON_HEAD', 'ROCK_SLIDE', 'EARTH_POWER']",nan,nan,5.0,75000,True,,nan,,"['mega', 'shadoweligible']"
142,aerodactyl_shadow,Aerodactyl (Shadow),221,159,190,"['rock', 'flying']","['BITE', 'STEEL_WING', 'ROCK_THROW']","['ANCIENT_POWER', 'HYPER_BEAM', 'IRON_HEAD', 'ROCK_SLIDE', 'EARTH_POWER', 'FRUSTRATION']",nan,nan,5.0,75000,True,,nan,,['shadow']
143,snorlax,Snorlax,190,169,330,"['normal', 'none']","['LICK', 'ZEN_HEADBUTT', 'YAWN']","['BODY_SLAM', 'EARTHQUAKE', 'HEAVY_SLAM', 'HYPER_BEAM', 'OUTRAGE', 'SKULL_BASH', 'SUPER_POWER', 'RETURN']",['YAWN'],nan,5.0,75000,True,FAMILY_SNORLAX,nan,munchlax,['shadoweligible']
143,snorlax_shadow,Snorlax (Shadow),190,169,330,"['normal', 'none']","['LICK', 'ZEN_HEADBUTT', 'YAWN']","['BODY_SLAM', 'EARTHQUAKE', 'HEAVY_SLAM', 'HYPER_BEAM', 'OUTRAGE', 'SKULL_BASH', 'SUPER_POWER', 'FRUSTRATION']",['YAWN'],nan,5.0,75000,True,FAMILY_SNORLAX,nan,munchlax,['shadow']
144,articuno,Articuno,192,236,207,"['ice', 'flying']","['FROST_BREATH', 'ICE_SHARD']","['BLIZZARD', 'HURRICANE', 'ICE_BEAM', 'ICY_WIND', 'ANCIENT_POWER', 'TRIPLE_AXEL', 'RETURN']",['HURRICANE'],nan,20.0,100000,True,,nan,,"['legendary', 'shadoweligible']"
144,articuno_galarian,Articuno (Galarian),250,197,207,"['psychic', 'flying']","['CONFUSION', 'PSYCHO_CUT']","['FUTURE_SIGHT', 'ANCIENT_POWER', 'BRAVE_BIRD']",nan,nan,20.0,100000,True,,nan,,"['legendary', 'galarian', 'wildlegendary']"
144,articuno_shadow,Articuno (Shadow),192,236,207,"['ice', 'flying']","['FROST_BREATH', 'ICE_SHARD']","['BLIZZARD', 'HURRICANE', 'ICE_BEAM', 'ICY_WIND', 'ANCIENT_POWER', 'TRIPLE_AXEL', 'FRUSTRATION']",['HURRICANE'],nan,20.0,100000,True,,nan,,"['legendary', 'shadow']"
145,zapdos,Zapdos,253,185,207,"['electric', 'flying']","['CHARGE_BEAM', 'THUNDER_SHOCK']","['THUNDER', 'THUNDERBOLT', 'ZAP_CANNON', 'ANCIENT_POWER', 'DRILL_PECK', 'RETURN']",['THUNDER_SHOCK'],nan,20.0,100000,True,,nan,,"['legendary', 'shadoweligible']"
145,zapdos_galarian,Zapdos (Galarian),252,189,207,"['fighting', 'flying']",['COUNTER'],"['CLOSE_COMBAT', 'ANCIENT_POWER', 'BRAVE_BIRD']",nan,nan,20.0,100000,True,,nan,,"['legendary', 'galarian', 'wildlegendary']"
145,zapdos_shadow,Zapdos (Shadow),253,185,207,"['electric', 'flying']","['CHARGE_BEAM', 'THUNDER_SHOCK']","['THUNDER', 'THUNDERBOLT', 'ZAP_CANNON', 'ANCIENT_POWER', 'DRILL_PECK', 'FRUSTRATION']",['THUNDER_SHOCK'],nan,20.0,100000,True,,nan,,"['legendary', 'shadow']"
146,moltres,Moltres,251,181,207,"['fire', 'flying']","['FIRE_SPIN', 'WING_ATTACK']","['FIRE_BLAST', 'HEAT_WAVE', 'OVERHEAT', 'SKY_ATTACK', 'ANCIENT_POWER', 'RETURN']",['SKY_ATTACK'],nan,20.0,100000,True,,nan,,"['legendary', 'shadoweligible']"
146,moltres_galarian,Moltres (Galarian),202,231,207,"['dark', 'flying']","['SUCKER_PUNCH', 'WING_ATTACK']","['PAYBACK', 'ANCIENT_POWER', 'BRAVE_BIRD']",nan,nan,20.0,100000,True,,nan,,"['legendary', 'galarian', 'wildlegendary']"
146,moltres_shadow,Moltres (Shadow),251,181,207,"['fire', 'flying']","['FIRE_SPIN', 'WING_ATTACK']","['FIRE_BLAST', 'HEAT_WAVE', 'OVERHEAT', 'SKY_ATTACK', 'ANCIENT_POWER', 'FRUSTRATION']",['SKY_ATTACK'],nan,20.0,100000,True,,nan,,"['legendary', 'shadow']"
147,dratini,Dratini,119,91,121,"['dragon', 'none']","['DRAGON_BREATH', 'IRON_TAIL']","['AQUA_TAIL', 'TWISTER', 'WRAP', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_DRATINI,['dragonair'],,['shadoweligible']
147,dratini_shadow,Dratini (Shadow),119,91,121,"['dragon', 'none']","['DRAGON_BREATH', 'IRON_TAIL']","['AQUA_TAIL', 'TWISTER', 'WRAP', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_DRATINI,['dragonair_shadow'],,['shadow']
148,dragonair,Dragonair,163,135,156,"['dragon', 'none']","['DRAGON_BREATH', 'IRON_TAIL']","['AQUA_TAIL', 'DRAGON_PULSE', 'WRAP', 'BODY_SLAM', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_DRATINI,['dragonite'],dratini,['shadoweligible']
148,dragonair_shadow,Dragonair (Shadow),163,135,156,"['dragon', 'none']","['DRAGON_BREATH', 'IRON_TAIL']","['AQUA_TAIL', 'DRAGON_PULSE', 'WRAP', 'BODY_SLAM', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_DRATINI,['dragonite_shadow'],dratini_shadow,['shadow']
149,dragonite,Dragonite,263,198,209,"['dragon', 'flying']","['DRAGON_BREATH', 'DRAGON_TAIL', 'STEEL_WING']","['DRACO_METEOR', 'DRAGON_CLAW', 'DRAGON_PULSE', 'HURRICANE', 'HYPER_BEAM', 'OUTRAGE', 'SUPER_POWER', 'RETURN']","['DRACO_METEOR', 'DRAGON_PULSE']",nan,5.0,75000,True,FAMILY_DRATINI,nan,dragonair,['shadoweligible']
149,dragonite_shadow,Dragonite (Shadow),263,198,209,"['dragon', 'flying']","['DRAGON_BREATH', 'DRAGON_TAIL', 'STEEL_WING']","['DRACO_METEOR', 'DRAGON_CLAW', 'DRAGON_PULSE', 'HURRICANE', 'HYPER_BEAM', 'OUTRAGE', 'SUPER_POWER', 'FRUSTRATION']","['DRACO_METEOR', 'DRAGON_PULSE']",nan,5.0,75000,True,FAMILY_DRATINI,nan,dragonair_shadow,['shadow']
150,mewtwo,Mewtwo,300,182,214,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT']","['FLAMETHROWER', 'FOCUS_BLAST', 'HYPER_BEAM', 'ICE_BEAM', 'PSYCHIC', 'SHADOW_BALL', 'THUNDERBOLT', 'PSYSTRIKE', 'RETURN']","['PSYSTRIKE', 'SHADOW_BALL', 'HYPER_BEAM']",nan,20.0,100000,True,,nan,,"['legendary', 'shadoweligible']"
150,mewtwo_armored,Mewtwo (Armored),182,278,214,"['psychic', 'none']","['CONFUSION', 'IRON_TAIL']","['DYNAMIC_PUNCH', 'ROCK_SLIDE', 'EARTHQUAKE', 'FUTURE_SIGHT', 'PSYSTRIKE']",['PSYSTRIKE'],nan,20.0,100000,True,,nan,,['legendary']
150,mewtwo_shadow,Mewtwo (Shadow),300,182,214,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT']","['FLAMETHROWER', 'FOCUS_BLAST', 'HYPER_BEAM', 'ICE_BEAM', 'PSYCHIC', 'SHADOW_BALL', 'THUNDERBOLT', 'PSYSTRIKE', 'FRUSTRATION']","['PSYSTRIKE', 'SHADOW_BALL', 'HYPER_BEAM']",nan,20.0,100000,True,,nan,,"['legendary', 'shadow']"
151,mew,Mew,210,210,225,"['psychic', 'none']","['CHARGE_BEAM', 'CUT', 'DRAGON_TAIL', 'FROST_BREATH', 'INFESTATION', 'POISON_JAB', 'POUND', 'ROCK_SMASH', 'SHADOW_CLAW', 'SNARL', 'STEEL_WING', 'STRUGGLE_BUG', 'VOLT_SWITCH', 'WATERFALL']","['ANCIENT_POWER', 'BLIZZARD', 'BULLDOZE', 'DARK_PULSE', 'DAZZLING_GLEAM', 'DRAGON_CLAW', 'ENERGY_BALL', 'FLAME_CHARGE', 'FLASH_CANNON', 'FOCUS_BLAST', 'GRASS_KNOT', 'GYRO_BALL', 'HYPER_BEAM', 'ICE_BEAM', 'LOW_SWEEP', 'OVERHEAT', 'PSYCHIC', 'PSYSHOCK', 'ROCK_SLIDE', 'SOLAR_BEAM', 'STONE_EDGE', 'SURF', 'THUNDER', 'THUNDERBOLT', 'WILD_CHARGE']",nan,nan,20.0,100000,True,,nan,,"['mythical', 'untradeable']"
152,chikorita,Chikorita,92,122,128,"['grass', 'none']","['TACKLE', 'VINE_WHIP', 'MAGICAL_LEAF']","['BODY_SLAM', 'ENERGY_BALL', 'GRASS_KNOT', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_CHIKORITA,['bayleef'],,"['starter', 'shadoweligible']"
152,chikorita_shadow,Chikorita (Shadow),92,122,128,"['grass', 'none']","['TACKLE', 'VINE_WHIP', 'MAGICAL_LEAF']","['BODY_SLAM', 'ENERGY_BALL', 'GRASS_KNOT', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_CHIKORITA,['bayleef_shadow'],,"['starter', 'shadow']"
153,bayleef,Bayleef,122,155,155,"['grass', 'none']","['RAZOR_LEAF', 'TACKLE', 'MAGICAL_LEAF']","['ANCIENT_POWER', 'ENERGY_BALL', 'GRASS_KNOT', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_CHIKORITA,['meganium'],chikorita,"['starter', 'shadoweligible']"
153,bayleef_shadow,Bayleef (Shadow),122,155,155,"['grass', 'none']","['RAZOR_LEAF', 'TACKLE', 'MAGICAL_LEAF']","['ANCIENT_POWER', 'ENERGY_BALL', 'GRASS_KNOT', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_CHIKORITA,['meganium_shadow'],chikorita_shadow,"['starter', 'shadow']"
154,meganium,Meganium,168,202,190,"['grass', 'none']","['RAZOR_LEAF', 'VINE_WHIP', 'MAGICAL_LEAF']","['EARTHQUAKE', 'FRENZY_PLANT', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'RETURN']",['FRENZY_PLANT'],nan,3.0,10000,True,FAMILY_CHIKORITA,nan,bayleef,"['starter', 'shadoweligible']"
154,meganium_shadow,Meganium (Shadow),168,202,190,"['grass', 'none']","['RAZOR_LEAF', 'VINE_WHIP', 'MAGICAL_LEAF']","['EARTHQUAKE', 'FRENZY_PLANT', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'FRUSTRATION']",['FRENZY_PLANT'],nan,3.0,10000,True,FAMILY_CHIKORITA,nan,bayleef_shadow,"['starter', 'shadow']"
155,cyndaquil,Cyndaquil,116,93,118,"['fire', 'none']","['EMBER', 'TACKLE']","['FLAME_CHARGE', 'FLAMETHROWER', 'SWIFT', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_CYNDAQUIL,['quilava'],,"['starter', 'shadoweligible']"
155,cyndaquil_shadow,Cyndaquil (Shadow),116,93,118,"['fire', 'none']","['EMBER', 'TACKLE']","['FLAME_CHARGE', 'FLAMETHROWER', 'SWIFT', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_CYNDAQUIL,['quilava_shadow'],,"['starter', 'shadow']"
156,quilava,Quilava,158,126,151,"['fire', 'none']","['EMBER', 'TACKLE']","['DIG', 'FLAME_CHARGE', 'FLAMETHROWER', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_CYNDAQUIL,['typhlosion'],cyndaquil,"['starter', 'shadoweligible']"
156,quilava_shadow,Quilava (Shadow),158,126,151,"['fire', 'none']","['EMBER', 'TACKLE']","['DIG', 'FLAME_CHARGE', 'FLAMETHROWER', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_CYNDAQUIL,['typhlosion_shadow'],cyndaquil_shadow,"['starter', 'shadow']"
157,typhlosion,Typhlosion,223,173,186,"['fire', 'none']","['EMBER', 'SHADOW_CLAW', 'INCINERATE']","['BLAST_BURN', 'FIRE_BLAST', 'OVERHEAT', 'SOLAR_BEAM', 'THUNDER_PUNCH', 'RETURN']",['BLAST_BURN'],nan,3.0,10000,True,FAMILY_CYNDAQUIL,nan,quilava,"['starter', 'shadoweligible']"
157,typhlosion_hisuian,Typhlosion (Hisuian),238,172,177,"['fire', 'ghost']","['EMBER', 'HEX']","['FIRE_PUNCH', 'WILD_CHARGE', 'SHADOW_BALL', 'OVERHEAT', 'NIGHT_SHADE']",nan,nan,3.0,10000,True,FAMILY_CYNDAQUIL,nan,quilava,"['starter', 'hisuian']"
157,typhlosion_shadow,Typhlosion (Shadow),223,173,186,"['fire', 'none']","['EMBER', 'SHADOW_CLAW', 'INCINERATE']","['BLAST_BURN', 'FIRE_BLAST', 'OVERHEAT', 'SOLAR_BEAM', 'THUNDER_PUNCH', 'FRUSTRATION']",['BLAST_BURN'],nan,3.0,10000,True,FAMILY_CYNDAQUIL,nan,quilava_shadow,"['starter', 'shadow']"
158,totodile,Totodile,117,109,137,"['water', 'none']","['SCRATCH', 'WATER_GUN']","['AQUA_JET', 'CRUNCH', 'WATER_PULSE', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_TOTODILE,['croconaw'],,"['starter', 'shadoweligible']"
158,totodile_shadow,Totodile (Shadow),117,109,137,"['water', 'none']","['SCRATCH', 'WATER_GUN']","['AQUA_JET', 'CRUNCH', 'WATER_PULSE', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_TOTODILE,['croconaw_shadow'],,"['starter', 'shadow']"
159,croconaw,Croconaw,150,142,163,"['water', 'none']","['SCRATCH', 'WATER_GUN']","['CRUNCH', 'ICE_PUNCH', 'WATER_PULSE', 'RETURN']",nan,nan,3.0,10000,True,FAMILY_TOTODILE,['feraligatr'],totodile,"['starter', 'shadoweligible']"
159,croconaw_shadow,Croconaw (Shadow),150,142,163,"['water', 'none']","['SCRATCH', 'WATER_GUN']","['CRUNCH', 'ICE_PUNCH', 'WATER_PULSE', 'FRUSTRATION']",nan,nan,3.0,10000,True,FAMILY_TOTODILE,['feraligatr_shadow'],totodile_shadow,"['starter', 'shadow']"
160,feraligatr,Feraligatr,205,188,198,"['water', 'none']","['BITE', 'WATER_GUN', 'WATERFALL', 'ICE_FANG', 'SHADOW_CLAW']","['CRUNCH', 'HYDRO_CANNON', 'HYDRO_PUMP', 'ICE_BEAM', 'RETURN']","['WATER_GUN', 'HYDRO_CANNON']",nan,3.0,10000,True,FAMILY_TOTODILE,nan,croconaw,"['starter', 'shadoweligible']"
160,feraligatr_shadow,Feraligatr (Shadow),205,188,198,"['water', 'none']","['BITE', 'WATER_GUN', 'WATERFALL', 'ICE_FANG', 'SHADOW_CLAW']","['CRUNCH', 'HYDRO_CANNON', 'HYDRO_PUMP', 'ICE_BEAM', 'FRUSTRATION']","['WATER_GUN', 'HYDRO_CANNON']",nan,3.0,10000,True,FAMILY_TOTODILE,nan,croconaw_shadow,"['starter', 'shadow']"
161,sentret,Sentret,79,73,111,"['normal', 'none']","['QUICK_ATTACK', 'SCRATCH']","['BRICK_BREAK', 'DIG', 'GRASS_KNOT']",nan,nan,1.0,10000,True,FAMILY_SENTRET,['furret'],,nan
162,furret,Furret,148,125,198,"['normal', 'none']","['QUICK_ATTACK', 'SUCKER_PUNCH']","['BRICK_BREAK', 'DIG', 'HYPER_BEAM']",nan,nan,1.0,10000,True,FAMILY_SENTRET,nan,sentret,nan
163,hoothoot,Hoothoot,67,88,155,"['normal', 'flying']","['FEINT_ATTACK', 'PECK']","['AERIAL_ACE', 'NIGHT_SHADE', 'SKY_ATTACK']",nan,nan,1.0,10000,True,FAMILY_HOOTHOOT,['noctowl'],,nan
164,noctowl,Noctowl,145,156,225,"['normal', 'flying']","['EXTRASENSORY', 'WING_ATTACK']","['NIGHT_SHADE', 'PSYCHIC', 'SKY_ATTACK', 'SHADOW_BALL']",nan,nan,1.0,10000,True,FAMILY_HOOTHOOT,nan,hoothoot,nan
165,ledyba,Ledyba,72,118,120,"['bug', 'flying']","['BUG_BITE', 'TACKLE']","['AERIAL_ACE', 'SILVER_WIND', 'SWIFT', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_LEDYBA,['ledian'],,['shadoweligible']
165,ledyba_shadow,Ledyba (Shadow),72,118,120,"['bug', 'flying']","['BUG_BITE', 'TACKLE']","['AERIAL_ACE', 'SILVER_WIND', 'SWIFT', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_LEDYBA,['ledian_shadow'],,['shadow']
166,ledian,Ledian,107,179,146,"['bug', 'flying']","['BUG_BITE', 'STRUGGLE_BUG', 'COUNTER']","['AERIAL_ACE', 'BUG_BUZZ', 'SILVER_WIND', 'DYNAMIC_PUNCH', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_LEDYBA,nan,ledyba,['shadoweligible']
166,ledian_shadow,Ledian (Shadow),107,179,146,"['bug', 'flying']","['BUG_BITE', 'STRUGGLE_BUG', 'COUNTER']","['AERIAL_ACE', 'BUG_BUZZ', 'SILVER_WIND', 'DYNAMIC_PUNCH', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_LEDYBA,nan,ledyba_shadow,['shadow']
167,spinarak,Spinarak,105,73,120,"['bug', 'poison']","['BUG_BITE', 'POISON_STING']","['CROSS_POISON', 'NIGHT_SLASH', 'SIGNAL_BEAM']",nan,nan,1.0,10000,True,FAMILY_SPINARAK,['ariados'],,nan
168,ariados,Ariados,161,124,172,"['bug', 'poison']","['INFESTATION', 'POISON_STING']","['CROSS_POISON', 'MEGAHORN', 'SHADOW_SNEAK', 'LUNGE', 'TRAILBLAZE']",nan,nan,1.0,10000,True,FAMILY_SPINARAK,nan,spinarak,nan
169,crobat,Crobat,194,178,198,"['poison', 'flying']","['AIR_SLASH', 'BITE']","['AIR_CUTTER', 'SHADOW_BALL', 'SLUDGE_BOMB', 'CROSS_POISON', 'POISON_FANG', 'RETURN']",nan,nan,1.0,10000,True,FAMILY_ZUBAT,nan,golbat,['shadoweligible']
169,crobat_shadow,Crobat (Shadow),194,178,198,"['poison', 'flying']","['AIR_SLASH', 'BITE']","['AIR_CUTTER', 'SHADOW_BALL', 'SLUDGE_BOMB', 'CROSS_POISON', 'POISON_FANG', 'FRUSTRATION']",nan,nan,1.0,10000,True,FAMILY_ZUBAT,nan,golbat_shadow,['shadow']
170,chinchou,Chinchou,106,97,181,"['water', 'electric']","['BUBBLE', 'SPARK']","['BUBBLE_BEAM', 'THUNDERBOLT', 'WATER_PULSE']",nan,nan,3.0,50000,True,FAMILY_CHINCHOU,['lanturn'],,nan
171,lanturn,Lanturn,146,137,268,"['water', 'electric']","['CHARGE_BEAM', 'WATER_GUN', 'SPARK']","['HYDRO_PUMP', 'THUNDER', 'THUNDERBOLT', 'SURF']",nan,nan,3.0,50000,True,FAMILY_CHINCHOU,nan,chinchou,nan
171,lanturnw,Lanturn,146,137,268,"['water', 'electric']","['CHARGE_BEAM', 'WATER_GUN', 'SPARK']","['HYDRO_PUMP', 'THUNDER', 'THUNDERBOLT', 'SURF']",nan,nan,3.0,50000,False,FAMILY_CHINCHOU,nan,chinchou,"['duplicate', 'duplicate1500']"
172,pichu,Pichu,77,53,85,"['electric', 'none']","['QUICK_ATTACK', 'THUNDER_SHOCK']","['DISARMING_VOICE', 'THUNDER_PUNCH', 'THUNDERBOLT']",nan,['QUICK_ATTACK'],1.0,10000,True,FAMILY_PIKACHU,['pikachu'],,nan
173,cleffa,Cleffa,75,79,137,"['fairy', 'none']","['POUND', 'ZEN_HEADBUTT']","['BODY_SLAM', 'GRASS_KNOT', 'PSYCHIC', 'PSYSHOCK', 'SIGNAL_BEAM', 'SWIFT']","['PSYCHIC', 'BODY_SLAM']",nan,1.0,10000,True,FAMILY_CLEFAIRY,['clefairy'],,nan
174,igglybuff,Igglybuff,69,32,207,"['normal', 'fairy']","['FEINT_ATTACK', 'POUND']","['BODY_SLAM', 'PSYCHIC', 'SHADOW_BALL', 'WILD_CHARGE', 'SWIFT']",['BODY_SLAM'],nan,1.0,10000,True,FAMILY_JIGGLYPUFF,['jigglypuff'],,nan
175,togepi,Togepi,67,116,111,"['fairy', 'none']","['HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'PECK', 'ZEN_HEADBUTT']","['ANCIENT_POWER', 'DAZZLING_GLEAM', 'PSYSHOCK']",['ZEN_HEADBUTT'],nan,3.0,10000,True,FAMILY_TOGEPI,['togetic'],,nan
176,togetic,Togetic,139,181,146,"['fairy', 'flying']","['FAIRY_WIND', 'EXTRASENSORY', 'HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER', 'STEEL_WING', 'ZEN_HEADBUTT']","['AERIAL_ACE', 'ANCIENT_POWER', 'DAZZLING_GLEAM', 'DRAINING_KISS']","['STEEL_WING', 'ZEN_HEADBUTT']",nan,3.0,50000,True,FAMILY_TOGEPI,['togekiss'],togepi,nan
177,natu,Natu,134,89,120,"['psychic', 'flying']","['PECK', 'QUICK_ATTACK']","['DRILL_PECK', 'NIGHT_SHADE', 'PSYSHOCK', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_NATU,['xatu'],,['shadoweligible']
177,natu_shadow,Natu (Shadow),134,89,120,"['psychic', 'flying']","['PECK', 'QUICK_ATTACK']","['DRILL_PECK', 'NIGHT_SHADE', 'PSYSHOCK', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_NATU,['xatu_shadow'],,['shadow']
178,xatu,Xatu,192,146,163,"['psychic', 'flying']","['AIR_SLASH', 'FEINT_ATTACK']","['AERIAL_ACE', 'FUTURE_SIGHT', 'OMINOUS_WIND', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_NATU,nan,natu,['shadoweligible']
178,xatu_shadow,Xatu (Shadow),192,146,163,"['psychic', 'flying']","['AIR_SLASH', 'FEINT_ATTACK']","['AERIAL_ACE', 'FUTURE_SIGHT', 'OMINOUS_WIND', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_NATU,nan,natu_shadow,['shadow']
179,mareep,Mareep,114,79,146,"['electric', 'none']","['TACKLE', 'THUNDER_SHOCK']","['BODY_SLAM', 'DISCHARGE', 'THUNDERBOLT', 'TRAILBLAZE', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_MAREEP,['flaaffy'],,['shadoweligible']
179,mareep_shadow,Mareep (Shadow),114,79,146,"['electric', 'none']","['TACKLE', 'THUNDER_SHOCK']","['BODY_SLAM', 'DISCHARGE', 'THUNDERBOLT', 'TRAILBLAZE', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_MAREEP,['flaaffy_shadow'],,['shadow']
180,flaaffy,Flaaffy,145,109,172,"['electric', 'none']","['CHARGE_BEAM', 'TACKLE']","['DISCHARGE', 'POWER_GEM', 'THUNDERBOLT', 'TRAILBLAZE', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_MAREEP,['ampharos'],mareep,['shadoweligible']
180,flaaffy_shadow,Flaaffy (Shadow),145,109,172,"['electric', 'none']","['CHARGE_BEAM', 'TACKLE']","['DISCHARGE', 'POWER_GEM', 'THUNDERBOLT', 'TRAILBLAZE', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_MAREEP,['ampharos_shadow'],mareep_shadow,['shadow']
181,ampharos,Ampharos,211,169,207,"['electric', 'none']","['CHARGE_BEAM', 'VOLT_SWITCH']","['DRAGON_PULSE', 'FOCUS_BLAST', 'POWER_GEM', 'THUNDER', 'ZAP_CANNON', 'THUNDER_PUNCH', 'BRUTAL_SWING', 'TRAILBLAZE', 'RETURN']",['DRAGON_PULSE'],nan,5.0,75000,True,FAMILY_MAREEP,nan,flaaffy,['shadoweligible']
181,ampharos_mega,Ampharos (Mega),294,203,207,"['electric', 'dragon']","['CHARGE_BEAM', 'VOLT_SWITCH']","['DRAGON_PULSE', 'FOCUS_BLAST', 'POWER_GEM', 'THUNDER', 'ZAP_CANNON', 'THUNDER_PUNCH', 'BRUTAL_SWING', 'TRAILBLAZE']",['DRAGON_PULSE'],nan,5.0,75000,True,FAMILY_MAREEP,nan,flaaffy,"['shadoweligible', 'mega']"
181,ampharos_shadow,Ampharos (Shadow),211,169,207,"['electric', 'none']","['CHARGE_BEAM', 'VOLT_SWITCH']","['DRAGON_PULSE', 'FOCUS_BLAST', 'POWER_GEM', 'THUNDER', 'ZAP_CANNON', 'THUNDER_PUNCH', 'BRUTAL_SWING', 'TRAILBLAZE', 'FRUSTRATION']",['DRAGON_PULSE'],nan,5.0,75000,True,FAMILY_MAREEP,nan,flaaffy_shadow,['shadow']
182,bellossom,Bellossom,169,186,181,"['grass', 'none']","['ACID', 'RAZOR_LEAF', 'BULLET_SEED', 'MAGICAL_LEAF']","['DAZZLING_GLEAM', 'LEAF_BLADE', 'PETAL_BLIZZARD', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ODDISH,nan,gloom,['shadoweligible']
182,bellossom_shadow,Bellossom (Shadow),169,186,181,"['grass', 'none']","['ACID', 'RAZOR_LEAF', 'BULLET_SEED', 'MAGICAL_LEAF']","['DAZZLING_GLEAM', 'LEAF_BLADE', 'PETAL_BLIZZARD', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ODDISH,nan,gloom_shadow,['shadow']
183,marill,Marill,37,93,172,"['water', 'fairy']","['BUBBLE', 'TACKLE']","['AQUA_TAIL', 'BODY_SLAM', 'BUBBLE_BEAM']",nan,nan,3.0,50000,True,FAMILY_MARILL,['azumarill'],azurill,nan
184,azumarill,Azumarill,112,152,225,"['water', 'fairy']","['BUBBLE', 'ROCK_SMASH']","['HYDRO_PUMP', 'ICE_BEAM', 'PLAY_ROUGH']",nan,nan,3.0,50000,True,FAMILY_MARILL,nan,marill,nan
185,sudowoodo,Sudowoodo,167,176,172,"['rock', 'none']","['COUNTER', 'ROCK_THROW']","['EARTHQUAKE', 'ROCK_SLIDE', 'STONE_EDGE', 'ROCK_TOMB', 'METEOR_BEAM', 'TRAILBLAZE', 'RETURN']",nan,nan,5.0,75000,True,FAMILY_SUDOWOODO,nan,bonsly,['shadoweligible']
185,sudowoodo_shadow,Sudowoodo (Shadow),167,176,172,"['rock', 'none']","['COUNTER', 'ROCK_THROW']","['EARTHQUAKE', 'ROCK_SLIDE', 'STONE_EDGE', 'ROCK_TOMB', 'METEOR_BEAM', 'TRAILBLAZE', 'FRUSTRATION']",nan,nan,5.0,75000,True,FAMILY_SUDOWOODO,nan,bonsly,['shadow']
