dex_parent,pokemon_id_parent,pokemon_parent,dex_child,pokemon_id_child,pokemon_child,is_self
637,volcarona,Volcarona,637,volcarona,Volcarona,True
638,cobalion,Cobalion,638,cobalion,Cobalion,True
639,terrakion,Terrakion,639,terrakion,Terrakion,True
640,virizion,Virizion,640,virizion,Virizion,True
641,tornadus_incarnate,Tornadus (Incarnate),641,tornadus_incarnate,Tornadus (Incarnate),True
641,tornadus_therian,Tornadus (Therian),641,tornadus_therian,Tornadus (Therian),True
642,thundurus_incarnate,Thundurus (Incarnate),642,thundurus_incarnate,Thundurus (Incarnate),True
642,thundurus_therian,Thundurus (Therian),642,thundurus_therian,Thundurus (Therian),True
643,reshiram,Reshiram,643,reshiram,Reshiram,True
644,zekrom,Zekrom,644,zekrom,Zekrom,True
645,landorus_incarnate,Landorus (Incarnate),645,landorus_incarnate,Landorus (Incarnate),True
645,landorus_therian,Landorus (Therian),645,landorus_therian,Landorus (Therian),True
646,kyurem,Kyurem,646,kyurem,Kyurem,True
646,kyurem_black,Kyurem (Black),646,kyurem_black,Kyurem (Black),True
646,kyurem_white,Kyurem (White),646,kyurem_white,Kyurem (White),True
647,keldeo_ordinary,Keldeo (Ordinary),647,keldeo_ordinary,Keldeo (Ordinary),True
647,keldeo_resolute,Keldeo (Resolute),647,keldeo_resolute,Keldeo (Resolute),True
648,meloetta_aria,Meloetta (Aria),648,meloetta_aria,Meloetta (Aria),True
648,meloetta_pirouette,Meloetta (Pirouette),648,meloetta_pirouette,Meloetta (Pirouette),True
649,genesect,Genesect,649,genesect,Genesect,True
649,genesect_burn,Genesect (Burn),649,genesect_burn,Genesect (Burn),True
649,genesect_chill,Genesect (Chill),649,genesect_chill,Genesect (Chill),True
649,genesect_douse,Genesect (Douse),649,genesect_douse,Genesect (Douse),True
649,genesect_shock,Genesect (Shock),649,genesect_shock,Genesect (Shock),True
650,chespin,Chespin,650,chespin,Chespin,True
650,chespin,Chespin,651,quilladin,Quilladin,False
650,chespin,Chespin,652,chesnaught,Chesnaught,False
651,quilladin,Quilladin,651,quilladin,Quilladin,True
651,quilladin,Quilladin,652,chesnaught,Chesnaught,False
652,chesnaught,Chesnaught,652,chesnaught,Chesnaught,True
653,fennekin,Fennekin,653,fennekin,Fennekin,True
653,fennekin,Fennekin,654,braixen,Braixen,False
653,fennekin,Fennekin,655,delphox,Delphox,False
654,braixen,Braixen,654,braixen,Braixen,True
654,braixen,Braixen,655,delphox,Delphox,False
655,delphox,Delphox,655,delphox,Delphox,True
656,froakie,Froakie,656,froakie,Froakie,True
656,froakie,Froakie,657,frogadier,Frogadier,False
656,froakie,Froakie,658,greninja,Greninja,False
657,frogadier,Frogadier,657,frogadier,Frogadier,True
657,frogadier,Frogadier,658,greninja,Greninja,False
658,greninja,Greninja,658,greninja,Greninja,True
659,bunnelby,Bunnelby,659,bunnelby,Bunnelby,True
659,bunnelby,Bunnelby,660,diggersby,Diggersby,False
659,bunnelby_shadow,Bunnelby (Shadow),659,bunnelby_shadow,Bunnelby (Shadow),True
659,bunnelby_shadow,Bunnelby (Shadow),660,diggersby_shadow,Diggersby (Shadow),False
660,diggersby,Diggersby,660,diggersby,Diggersby,True
660,diggersby_shadow,Diggersby (Shadow),660,diggersby_shadow,Diggersby (Shadow),True
661,fletchling,Fletchling,661,fletchling,Fletchling,True
661,fletchling,Fletchling,662,fletchinder,Fletchinder,False
661,fletchling,Fletchling,663,talonflame,Talonflame,False
662,fletchinder,Fletchinder,662,fletchinder,Fletchinder,True
662,fletchinder,Fletchinder,663,talonflame,Talonflame,False
663,talonflame,Talonflame,663,talonflame,Talonflame,True
664,scatterbug,Scatterbug,664,scatterbug,Scatterbug,True
664,scatterbug,Scatterbug,665,spewpa,Spewpa,False
664,scatterbug,Scatterbug,666,vivillon,Vivillon,False
665,spewpa,Spewpa,665,spewpa,Spewpa,True
665,spewpa,Spewpa,666,vivillon,Vivillon,False
666,vivillon,Vivillon,666,vivillon,Vivillon,True
667,litleo,Litleo,667,litleo,Litleo,True
667,litleo,Litleo,668,pyroar,Pyroar,False
668,pyroar,Pyroar,668,pyroar,Pyroar,True
669,flabebe,Flabebe,669,flabebe,Flabebe,True
669,flabebe,Flabebe,670,floette,Floette,False
669,flabebe,Flabebe,671,florges,Florges,False
670,floette,Floette,670,floette,Floette,True
670,floette,Floette,671,florges,Florges,False
671,florges,Florges,671,florges,Florges,True
672,skiddo,Skiddo,672,skiddo,Skiddo,True
672,skiddo,Skiddo,673,gogoat,Gogoat,False
673,gogoat,Gogoat,673,gogoat,Gogoat,True
674,pancham,Pancham,674,pancham,Pancham,True
674,pancham,Pancham,675,pangoro,Pangoro,False
675,pangoro,Pangoro,675,pangoro,Pangoro,True
676,furfrou,Furfrou,676,furfrou,Furfrou,True
677,espurr,Espurr,677,espurr,Espurr,True
677,espurr,Espurr,678,meowstic,Meowstic (Male),False
677,espurr,Espurr,678,meowstic_female,Meowstic (Female),False
678,meowstic,Meowstic (Male),678,meowstic,Meowstic (Male),True
678,meowstic_female,Meowstic (Female),678,meowstic_female,Meowstic (Female),True
679,honedge,Honedge,679,honedge,Honedge,True
679,honedge,Honedge,680,doublade,Doublade,False
679,honedge,Honedge,681,aegislash_blade,Aegislash (Blade),False
679,honedge,Honedge,681,aegislash_shield,Aegislash (Shield),False
680,doublade,Doublade,680,doublade,Doublade,True
680,doublade,Doublade,681,aegislash_blade,Aegislash (Blade),False
680,doublade,Doublade,681,aegislash_shield,Aegislash (Shield),False
681,aegislash_blade,Aegislash (Blade),681,aegislash_blade,Aegislash (Blade),True
681,aegislash_shield,Aegislash (Shield),681,aegislash_shield,Aegislash (Shield),True
682,spritzee,Spritzee,682,spritzee,Spritzee,True
682,spritzee,Spritzee,683,aromatisse,Aromatisse,False
683,aromatisse,Aromatisse,683,aromatisse,Aromatisse,True
684,swirlix,Swirlix,684,swirlix,Swirlix,True
684,swirlix,Swirlix,685,slurpuff,Slurpuff,False
685,slurpuff,Slurpuff,685,slurpuff,Slurpuff,True
686,inkay,Inkay,686,inkay,Inkay,True
686,inkay,Inkay,687,malamar,Malamar,False
687,malamar,Malamar,687,malamar,Malamar,True
688,binacle,Binacle,688,binacle,Binacle,True
688,binacle,Binacle,689,barbaracle,Barbaracle,False
689,barbaracle,Barbaracle,689,barbaracle,Barbaracle,True
690,skrelp,Skrelp,690,skrelp,Skrelp,True
690,skrelp,Skrelp,691,dragalge,Dragalge,False
691,dragalge,Dragalge,691,dragalge,Dragalge,True
692,clauncher,Clauncher,692,clauncher,Clauncher,True
692,clauncher,Clauncher,693,clawitzer,Clawitzer,False
693,clawitzer,Clawitzer,693,clawitzer,Clawitzer,True
694,helioptile,Helioptile,694,helioptile,Helioptile,True
694,helioptile,Helioptile,695,heliolisk,Heliolisk,False
695,heliolisk,Heliolisk,695,heliolisk,Heliolisk,True
696,tyrunt,Tyrunt,696,tyrunt,Tyrunt,True
696,tyrunt,Tyrunt,697,tyrantrum,Tyrantrum,False
697,tyrantrum,Tyrantrum,697,tyrantrum,Tyrantrum,True
698,amaura,Amaura,698,amaura,Amaura,True
698,amaura,Amaura,699,aurorus,Aurorus,False
699,aurorus,Aurorus,699,aurorus,Aurorus,True
700,sylveon,Sylveon,700,sylveon,Sylveon,True
701,hawlucha,Hawlucha,701,hawlucha,Hawlucha,True
702,dedenne,Dedenne,702,dedenne,Dedenne,True
703,carbink,Carbink,703,carbink,Carbink,True
704,goomy,Goomy,704,goomy,Goomy,True
704,goomy,Goomy,705,sliggoo,Sliggoo,False
704,goomy,Goomy,706,goodra,Goodra,False
705,sliggoo,Sliggoo,705,sliggoo,Sliggoo,True
705,sliggoo,Sliggoo,706,goodra,Goodra,False
706,goodra,Goodra,706,goodra,Goodra,True
707,klefki,Klefki,707,klefki,Klefki,True
708,phantump,Phantump,708,phantump,Phantump,True
708,phantump,Phantump,709,trevenant,Trevenant,False
709,trevenant,Trevenant,709,trevenant,Trevenant,True
710,pumpkaboo_average,Pumpkaboo (Average),710,pumpkaboo_average,Pumpkaboo (Average),True
710,pumpkaboo_average,Pumpkaboo (Average),711,gourgeist_average,Gourgeist (Average),False
710,pumpkaboo_large,Pumpkaboo (Large),710,pumpkaboo_large,Pumpkaboo (Large),True
710,pumpkaboo_large,Pumpkaboo (Large),711,gourgeist_large,Gourgeist (Large),False
710,pumpkaboo_small,Pumpkaboo (Small),710,pumpkaboo_small,Pumpkaboo (Small),True
710,pumpkaboo_small,Pumpkaboo (Small),711,gourgeist_small,Gourgeist (Small),False
710,pumpkaboo_super,Pumpkaboo (Super),710,pumpkaboo_super,Pumpkaboo (Super),True
710,pumpkaboo_super,Pumpkaboo (Super),711,gourgeist_super,Gourgeist (Super),False
711,gourgeist_average,Gourgeist (Average),711,gourgeist_average,Gourgeist (Average),True
711,gourgeist_large,Gourgeist (Large),711,gourgeist_large,Gourgeist (Large),True
711,gourgeist_small,Gourgeist (Small),711,gourgeist_small,Gourgeist (Small),True
711,gourgeist_super,Gourgeist (Super),711,gourgeist_super,Gourgeist (Super),True
712,bergmite,Bergmite,712,bergmite,Bergmite,True
712,bergmite,Bergmite,713,avalugg,Avalugg,False
712,bergmite,Bergmite,713,avalugg_hisuian,Avalugg (Hisuian),False
713,avalugg,Avalugg,713,avalugg,Avalugg,True
713,avalugg_hisuian,Avalugg (Hisuian),713,avalugg_hisuian,Avalugg (Hisuian),True
714,noibat,Noibat,714,noibat,Noibat,True
714,noibat,Noibat,715,noivern,Noivern,False
715,noivern,Noivern,715,noivern,Noivern,True
716,xerneas,Xerneas,716,xerneas,Xerneas,True
717,yveltal,Yveltal,717,yveltal,Yveltal,True
718,zygarde,Zygarde (50% Forme),718,zygarde,Zygarde (50% Forme),True
718,zygarde_10,Zygarde (10% Forme),718,zygarde_10,Zygarde (10% Forme),True
718,zygarde_complete,Zygarde (Complete Forme),718,zygarde_complete,Zygarde (Complete Forme),True
719,diancie,Diancie,719,diancie,Diancie,True
719,diancie,Diancie,719,diancie_mega,Diancie (Mega),False
719,diancie_mega,Diancie (Mega),719,diancie_mega,Diancie (Mega),True
720,hoopa,Hoopa,720,hoopa,Hoopa,True
720,hoopa_confined,Hoopa (Confined),720,hoopa_confined,Hoopa (Confined),True
720,hoopa_unbound,Hoopa (Unbound),720,hoopa_unbound,Hoopa (Unbound),True
721,volcanion,Volcanion,721,volcanion,Volcanion,True
722,rowlet,Rowlet,722,rowlet,Rowlet,True
722,rowlet,Rowlet,723,dartrix,Dartrix,False
722,rowlet,Rowlet,724,decidueye,Decidueye,False
722,rowlet,Rowlet,724,decidueye_hisuian,Decidueye (Hisuian),False
723,dartrix,Dartrix,723,dartrix,Dartrix,True
723,dartrix,Dartrix,724,decidueye,Decidueye,False
723,dartrix,Dartrix,724,decidueye_hisuian,Decidueye (Hisuian),False
724,decidueye,Decidueye,724,decidueye,Decidueye,True
724,decidueye_hisuian,Decidueye (Hisuian),724,decidueye_hisuian,Decidueye (Hisuian),True
725,litten,Litten,725,litten,Litten,True
725,litten,Litten,726,torracat,Torracat,False
725,litten,Litten,727,incineroar,Incineroar,False
726,torracat,Torracat,726,torracat,Torracat,True
726,torracat,Torracat,727,incineroar,Incineroar,False
727,incineroar,Incineroar,727,incineroar,Incineroar,True
728,popplio,Popplio,728,popplio,Popplio,True
728,popplio,Popplio,729,brionne,Brionne,False
728,popplio,Popplio,730,primarina,Primarina,False
729,brionne,Brionne,729,brionne,Brionne,True
729,brionne,Brionne,730,primarina,Primarina,False
730,primarina,Primarina,730,primarina,Primarina,True
731,pikipek,Pikipek,731,pikipek,Pikipek,True
731,pikipek,Pikipek,732,trumbeak,Trumbeak,False
731,pikipek,Pikipek,733,toucannon,Toucannon,False
732,trumbeak,Trumbeak,732,trumbeak,Trumbeak,True
732,trumbeak,Trumbeak,733,toucannon,Toucannon,False
733,toucannon,Toucannon,733,toucannon,Toucannon,True
734,yungoos,Yungoos,734,yungoos,Yungoos,True
734,yungoos,Yungoos,735,gumshoos,Gumshoos,False
735,gumshoos,Gumshoos,735,gumshoos,Gumshoos,True
736,grubbin,Grubbin,736,grubbin,Grubbin,True
736,grubbin,Grubbin,737,charjabug,Charjabug,False
736,grubbin,Grubbin,738,vikavolt,Vikavolt,False
737,charjabug,Charjabug,737,charjabug,Charjabug,True
737,charjabug,Charjabug,738,vikavolt,Vikavolt,False
738,vikavolt,Vikavolt,738,vikavolt,Vikavolt,True
739,crabrawler,Crabrawler,739,crabrawler,Crabrawler,True
739,crabrawler,Crabrawler,740,crabominable,Crabominable,False
740,crabominable,Crabominable,740,crabominable,Crabominable,True
741,oricorio_baile,Oricorio (Baile),741,oricorio_baile,Oricorio (Baile),True
741,oricorio_pau,Oricorio (Pa'u),741,oricorio_pau,Oricorio (Pa'u),True
741,oricorio_pom_pom,Oricorio (Pom-Pom),741,oricorio_pom_pom,Oricorio (Pom-Pom),True
741,oricorio_sensu,Oricorio (Sensu),741,oricorio_sensu,Oricorio (Sensu),True
742,cutiefly,Cutiefly,742,cutiefly,Cutiefly,True
742,cutiefly,Cutiefly,743,ribombee,Ribombee,False
743,ribombee,Ribombee,743,ribombee,Ribombee,True
744,rockruff,Rockruff,744,rockruff,Rockruff,True
744,rockruff,Rockruff,745,lycanroc_dusk,Lycanroc (Dusk),False
744,rockruff,Rockruff,745,lycanroc_midday,Lycanroc (Midday),False
744,rockruff,Rockruff,745,lycanroc_midnight,Lycanroc (Midnight),False
745,lycanroc_dusk,Lycanroc (Dusk),745,lycanroc_dusk,Lycanroc (Dusk),True
745,lycanroc_midday,Lycanroc (Midday),745,lycanroc_midday,Lycanroc (Midday),True
745,lycanroc_midnight,Lycanroc (Midnight),745,lycanroc_midnight,Lycanroc (Midnight),True
746,wishiwashi,Wishiwashi,746,wishiwashi,Wishiwashi,True
746,wishiwashi_school,Wishiwashi (School),746,wishiwashi_school,Wishiwashi (School),True
746,wishiwashi_solo,Wishiwashi (Solo),746,wishiwashi_solo,Wishiwashi (Solo),True
747,mareanie,Mareanie,747,mareanie,Mareanie,True
747,mareanie,Mareanie,748,toxapex,Toxapex,False
748,toxapex,Toxapex,748,toxapex,Toxapex,True
749,mudbray,Mudbray,749,mudbray,Mudbray,True
749,mudbray,Mudbray,750,mudsdale,Mudsdale,False
750,mudsdale,Mudsdale,750,mudsdale,Mudsdale,True
751,dewpider,Dewpider,751,dewpider,Dewpider,True
751,dewpider,Dewpider,752,araquanid,Araquanid,False
752,araquanid,Araquanid,752,araquanid,Araquanid,True
753,fomantis,Fomantis,753,fomantis,Fomantis,True
753,fomantis,Fomantis,754,lurantis,Lurantis,False
754,lurantis,Lurantis,754,lurantis,Lurantis,True
755,morelull,Morelull,755,morelull,Morelull,True
755,morelull,Morelull,756,shiinotic,Shiinotic,False
756,shiinotic,Shiinotic,756,shiinotic,Shiinotic,True
757,salandit,Salandit,757,salandit,Salandit,True
757,salandit,Salandit,758,salazzle,Salazzle,False
758,salazzle,Salazzle,758,salazzle,Salazzle,True
759,stufful,Stufful,759,stufful,Stufful,True
759,stufful,Stufful,760,bewear,Bewear,False
760,bewear,Bewear,760,bewear,Bewear,True
761,bounsweet,Bounsweet,761,bounsweet,Bounsweet,True
761,bounsweet,Bounsweet,762,steenee,Steenee,False
761,bounsweet,Bounsweet,763,tsareena,Tsareena,False
762,steenee,Steenee,762,steenee,Steenee,True
762,steenee,Steenee,763,tsareena,Tsareena,False
763,tsareena,Tsareena,763,tsareena,Tsareena,True
764,comfey,Comfey,764,comfey,Comfey,True
765,oranguru,Oranguru,765,oranguru,Oranguru,True
766,passimian,Passimian,766,passimian,Passimian,True
767,wimpod,Wimpod,767,wimpod,Wimpod,True
767,wimpod,Wimpod,768,golisopod,Golisopod,False
768,golisopod,Golisopod,768,golisopod,Golisopod,True
769,sandygast,Sandygast,769,sandygast,Sandygast,True
769,sandygast,Sandygast,770,palossand,Palossand,False
770,palossand,Palossand,770,palossand,Palossand,True
771,pyukumuku,Pyukumuku,771,pyukumuku,Pyukumuku,True
772,type_null,Type (Null),772,type_null,Type (Null),True
773,silvally,Silvally,773,silvally,Silvally,True
773,silvally_bug,Silvally (Bug),773,silvally_bug,Silvally (Bug),True
773,silvally_dark,Silvally (Dark),773,silvally_dark,Silvally (Dark),True
773,silvally_dragon,Silvally (Dragon),773,silvally_dragon,Silvally (Dragon),True
773,silvally_electric,Silvally (Electric),773,silvally_electric,Silvally (Electric),True
773,silvally_fairy,Silvally (Fairy),773,silvally_fairy,Silvally (Fairy),True
773,silvally_fighting,Silvally (Fighting),773,silvally_fighting,Silvally (Fighting),True
773,silvally_fire,Silvally (Fire),773,silvally_fire,Silvally (Fire),True
773,silvally_flying,Silvally (Flying),773,silvally_flying,Silvally (Flying),True
773,silvally_ghost,Silvally (Ghost),773,silvally_ghost,Silvally (Ghost),True
773,silvally_grass,Silvally (Grass),773,silvally_grass,Silvally (Grass),True
773,silvally_ground,Silvally (Ground),773,silvally_ground,Silvally (Ground),True
773,silvally_ice,Silvally (Ice),773,silvally_ice,Silvally (Ice),True
773,silvally_poison,Silvally (Poison),773,silvally_poison,Silvally (Poison),True
773,silvally_psychic,Silvally (Psychic),773,silvally_psychic,Silvally (Psychic),True
773,silvally_rock,Silvally (Rock),773,silvally_rock,Silvally (Rock),True
773,silvally_steel,Silvally (Steel),773,silvally_steel,Silvally (Steel),True
773,silvally_water,Silvally (Water),773,silvally_water,Silvally (Water),True
774,minior_core,Minior (Core),774,minior_core,Minior (Core),True
774,minior_meteor,Minior (Meteor),774,minior_meteor,Minior (Meteor),True
775,komala,Komala,775,komala,Komala,True
776,turtonator,Turtonator,776,turtonator,Turtonator,True
777,togedemaru,Togedemaru,777,togedemaru,Togedemaru,True
778,mimikyu,Mimikyu,778,mimikyu,Mimikyu,True
779,bruxish,Bruxish,779,bruxish,Bruxish,True
780,drampa,Drampa,780,drampa,Drampa,True
781,dhelmise,Dhelmise,781,dhelmise,Dhelmise,True
782,jangmo_o,Jangmo-o,782,jangmo_o,Jangmo-o,True
782,jangmo_o,Jangmo-o,783,hakamo_o,Hakamo-o,False
782,jangmo_o,Jangmo-o,784,kommo_o,Kommo-o,False
783,hakamo_o,Hakamo-o,783,hakamo_o,Hakamo-o,True
783,hakamo_o,Hakamo-o,784,kommo_o,Kommo-o,False
784,kommo_o,Kommo-o,784,kommo_o,Kommo-o,True
785,tapu_koko,Tapu Koko,785,tapu_koko,Tapu Koko,True
786,tapu_lele,Tapu Lele,786,tapu_lele,Tapu Lele,True
787,tapu_bulu,Tapu Bulu,787,tapu_bulu,Tapu Bulu,True
788,tapu_fini,Tapu Fini,788,tapu_fini,Tapu Fini,True
789,cosmog,Cosmog,789,cosmog,Cosmog,True
789,cosmog,Cosmog,790,cosmoem,Cosmoem,False
789,cosmog,Cosmog,791,solgaleo,Solgaleo,False
789,cosmog,Cosmog,792,lunala,Lunala,False
790,cosmoem,Cosmoem,790,cosmoem,Cosmoem,True
790,cosmoem,Cosmoem,791,solgaleo,Solgaleo,False
790,cosmoem,Cosmoem,792,lunala,Lunala,False
791,solgaleo,Solgaleo,791,solgaleo,Solgaleo,True
792,lunala,Lunala,792,lunala,Lunala,True
793,nihilego,Nihilego,793,nihilego,Nihilego,True
794,buzzwole,Buzzwole,794,buzzwole,Buzzwole,True
795,pheromosa,Pheromosa,795,pheromosa,Pheromosa,True
796,xurkitree,Xurkitree,796,xurkitree,Xurkitree,True
797,celesteela,Celesteela,797,celesteela,Celesteela,True
798,kartana,Kartana,798,kartana,Kartana,True
799,guzzlord,Guzzlord,799,guzzlord,Guzzlord,True
800,necrozma,Necrozma,800,necrozma,Necrozma,True
800,necrozma_dawn_wings,Necrozma (Dawn Wings),800,necrozma_dawn_wings,Necrozma (Dawn Wings),True
800,necrozma_dusk_mane,Necrozma (Dusk Mane),800,necrozma_dusk_mane,Necrozma (Dusk Mane),True
800,necrozma_ultra,Necrozma (Ultra),800,necrozma_ultra,Necrozma (Ultra),True
801,magearna,Magearna,801,magearna,Magearna,True
802,marshadow,Marshadow,802,marshadow,Marshadow,True
803,poipole,Poipole,803,poipole,Poipole,True
803,poipole,Poipole,804,naganadel,Naganadel,False
804,naganadel,Naganadel,804,naganadel,Naganadel,True
805,stakataka,Stakataka,805,stakataka,Stakataka,True
806,blacephalon,Blacephalon,806,blacephalon,Blacephalon,True
807,zeraora,Zeraora,807,zeraora,Zeraora,True
808,meltan,Meltan,808,meltan,Meltan,True
808,meltan,Meltan,809,melmetal,Melmetal,False
809,melmetal,Melmetal,809,melmetal,Melmetal,True
810,grookey,Grookey,810,grookey,Grookey,True
810,grookey,Grookey,811,thwackey,Thwackey,False
810,grookey,Grookey,812,rillaboom,Rillaboom,False
811,thwackey,Thwackey,811,thwackey,Thwackey,True
811,thwackey,Thwackey,812,rillaboom,Rillaboom,False
812,rillaboom,Rillaboom,812,rillaboom,Rillaboom,True
813,scorbunny,Scorbunny,813,scorbunny,Scorbunny,True
813,scorbunny,Scorbunny,814,raboot,Raboot,False
813,scorbunny,Scorbunny,815,cinderace,Cinderace,False
814,raboot,Raboot,814,raboot,Raboot,True
814,raboot,Raboot,815,cinderace,Cinderace,False
815,cinderace,Cinderace,815,cinderace,Cinderace,True
816,sobble,Sobble,816,sobble,Sobble,True
816,sobble,Sobble,817,drizzile,Drizzile,False
816,sobble,Sobble,818,inteleon,Inteleon,False
817,drizzile,Drizzile,817,drizzile,Drizzile,True
817,drizzile,Drizzile,818,inteleon,Inteleon,False
818,inteleon,Inteleon,818,inteleon,Inteleon,True
819,skwovet,Skwovet,819,skwovet,Skwovet,True
819,skwovet,Skwovet,820,greedent,Greedent,False
820,greedent,Greedent,820,greedent,Greedent,True
821,rookidee,Rookidee,821,rookidee,Rookidee,True
821,rookidee,Rookidee,822,corvisquire,Corvisquire,False
821,rookidee,Rookidee,823,corviknight,Corviknight,False
822,corvisquire,Corvisquire,822,corvisquire,Corvisquire,True
822,corvisquire,Corvisquire,823,corviknight,Corviknight,False
823,corviknight,Corviknight,823,corviknight,Corviknight,True
824,blipbug,Blipbug,824,blipbug,Blipbug,True
824,blipbug,Blipbug,825,dottler,Dottler,False
824,blipbug,Blipbug,826,orbeetle,Orbeetle,False
825,dottler,Dottler,825,dottler,Dottler,True
825,dottler,Dottler,826,orbeetle,Orbeetle,False
826,orbeetle,Orbeetle,826,orbeetle,Orbeetle,True
827,nickit,Nickit,827,nickit,Nickit,True
827,nickit,Nickit,828,thievul,Thievul,False
828,thievul,Thievul,828,thievul,Thievul,True
829,gossifleur,Gossifleur,829,gossifleur,Gossifleur,True
829,gossifleur,Gossifleur,830,eldegoss,Eldegoss,False
830,eldegoss,Eldegoss,830,eldegoss,Eldegoss,True
831,wooloo,Wooloo,831,wooloo,Wooloo,True
831,wooloo,Wooloo,832,dubwool,Dubwool,False
832,dubwool,Dubwool,832,dubwool,Dubwool,True
833,chewtle,Chewtle,833,chewtle,Chewtle,True
833,chewtle,Chewtle,834,drednaw,Drednaw,False
834,drednaw,Drednaw,834,drednaw,Drednaw,True
835,yamper,Yamper,835,yamper,Yamper,True
835,yamper,Yamper,836,boltund,Boltund,False
835,yamper,Yamper,838,carkol,Carkol,False
836,boltund,Boltund,836,boltund,Boltund,True
836,boltund,Boltund,838,carkol,Carkol,False
837,rolycoly,Rolycoly,837,rolycoly,Rolycoly,True
837,rolycoly,Rolycoly,839,coalossal,Coalossal,False
838,carkol,Carkol,838,carkol,Carkol,True
839,coalossal,Coalossal,839,coalossal,Coalossal,True
840,applin,Applin,840,applin,Applin,True
840,applin,Applin,841,flapple,Flapple,False
840,applin,Applin,842,appletun,Appletun,False
841,flapple,Flapple,841,flapple,Flapple,True
842,appletun,Appletun,842,appletun,Appletun,True
843,silicobra,Silicobra,843,silicobra,Silicobra,True
843,silicobra,Silicobra,844,sandaconda,Sandaconda,False
844,sandaconda,Sandaconda,844,sandaconda,Sandaconda,True
845,cramorant,Cramorant,845,cramorant,Cramorant,True
846,arrokuda,Arrokuda,846,arrokuda,Arrokuda,True
846,arrokuda,Arrokuda,847,barraskewda,Barraskewda,False
847,barraskewda,Barraskewda,847,barraskewda,Barraskewda,True
848,toxel,Toxel,848,toxel,Toxel,True
848,toxel,Toxel,849,toxtricity,Toxtricity,False
848,toxel,Toxel,849,toxtricity_amped,Toxtricity (Amped),False
848,toxel,Toxel,849,toxtricity_low_key,Toxtricity (Low Key),False
849,toxtricity,Toxtricity,849,toxtricity,Toxtricity,True
849,toxtricity_amped,Toxtricity (Amped),849,toxtricity_amped,Toxtricity (Amped),True
849,toxtricity_low_key,Toxtricity (Low Key),849,toxtricity_low_key,Toxtricity (Low Key),True
850,sizzlipede,Sizzlipede,850,sizzlipede,Sizzlipede,True
850,sizzlipede,Sizzlipede,851,centiskorch,Centiskorch,False
851,centiskorch,Centiskorch,851,centiskorch,Centiskorch,True
852,clobbopus,Clobbopus,852,clobbopus,Clobbopus,True
852,clobbopus,Clobbopus,853,grapploct,Grapploct,False
853,grapploct,Grapploct,853,grapploct,Grapploct,True
854,sinistea,Sinistea,854,sinistea,Sinistea,True
854,sinistea,Sinistea,855,polteageist,Polteageist,False
855,polteageist,Polteageist,855,polteageist,Polteageist,True
856,hatenna,Hatenna,856,hatenna,Hatenna,True
856,hatenna,Hatenna,857,hattrem,Hattrem,False
856,hatenna,Hatenna,858,hatterene,Hatterene,False
857,hattrem,Hattrem,857,hattrem,Hattrem,True
857,hattrem,Hattrem,858,hatterene,Hatterene,False
858,hatterene,Hatterene,858,hatterene,Hatterene,True
859,impidimp,Impidimp,859,impidimp,Impidimp,True
859,impidimp,Impidimp,860,morgrem,Morgrem,False
859,impidimp,Impidimp,861,grimmsnarl,Grimmsnarl,False
860,morgrem,Morgrem,860,morgrem,Morgrem,True
860,morgrem,Morgrem,861,grimmsnarl,Grimmsnarl,False
861,grimmsnarl,Grimmsnarl,861,grimmsnarl,Grimmsnarl,True
862,obstagoon,Obstagoon,862,obstagoon,Obstagoon,True
862,obstagoon_shadow,Obstagoon (Shadow),862,obstagoon_shadow,Obstagoon (Shadow),True
863,perrserker,Perrserker,863,perrserker,Perrserker,True
864,cursola,Cursola,864,cursola,Cursola,True
865,sirfetchd,Sirfetch'd,865,sirfetchd,Sirfetch'd,True
866,mr_rime,Mr. Rime,866,mr_rime,Mr. Rime,True
867,runerigus,Runerigus,867,runerigus,Runerigus,True
868,milcery,Milcery,868,milcery,Milcery,True
868,milcery,Milcery,869,alcremie,Alcremie,False
869,alcremie,Alcremie,869,alcremie,Alcremie,True
870,falinks,Falinks,870,falinks,Falinks,True
871,pincurchin,Pincurchin,871,pincurchin,Pincurchin,True
872,snom,Snom,872,snom,Snom,True
872,snom,Snom,873,frosmoth,Frosmoth,False
873,frosmoth,Frosmoth,873,frosmoth,Frosmoth,True
874,stonjourner,Stonjourner,874,stonjourner,Stonjourner,True
875,eiscue,Eiscue,875,eiscue,Eiscue,True
875,eiscue_ice,Eiscue (Ice),875,eiscue_ice,Eiscue (Ice),True
875,eiscue_noice,Eiscue (Noice),875,eiscue_noice,Eiscue (Noice),True
876,indeedee,Indeedee,876,indeedee,Indeedee,True
876,indeedee_female,Indeedee (Female),876,indeedee_female,Indeedee (Female),True
876,indeedee_male,Indeedee (Male),876,indeedee_male,Indeedee (Male),True
877,morpeko_full_belly,Morpeko (Full Belly),877,morpeko_full_belly,Morpeko (Full Belly),True
877,morpeko_hangry,Morpeko (Hangry),877,morpeko_hangry,Morpeko (Hangry),True
878,cufant,Cufant,878,cufant,Cufant,True
878,cufant,Cufant,879,copperajah,Copperajah,False
879,copperajah,Copperajah,879,copperajah,Copperajah,True
880,dracozolt,Dracozolt,880,dracozolt,Dracozolt,True
881,arctozolt,Arctozolt,881,arctozolt,Arctozolt,True
